OG0004000	GO:0005856,GO:0031032,GO:0008092
OG0004780	GO:0016747,GO:0004596,GO:0006474,GO:0031415,GO:1990189,GO:1990190
OG0006357	GO:0046961,GO:1902600,GO:0033179,GO:0033181,GO:0055085
OG0007077	GO:0032958,GO:0046854,GO:0016301,GO:0000828,GO:0005634,GO:0005737
OG0006443	GO:0060213,GO:0003676,GO:0006351,GO:0000291,GO:0000932,GO:0003697,GO:0003727,GO:0005665,GO:0006352,GO:0006367,GO:0031369,GO:0045948
OG0003974	GO:0005509,GO:0016460,GO:0032036
OG0004687	GO:0016787
OG0007084	GO:0003796
OG0006450	GO:0006606,GO:0005643,GO:0006406,GO:0017056,GO:1901673
OG0007400	GO:0006397,GO:0016604,GO:0031053
OG0007156	GO:0004222,GO:0006508,GO:0006509,GO:0008237
OG0006199	GO:0006355,GO:0003700,GO:0000978,GO:0000981,GO:0005634,GO:0006357
OG0007314	GO:0003333,GO:0015179,GO:0016020,GO:0022857,GO:0055085
OG0005558	GO:0016020,GO:0016787
OG0006278	GO:0005525,GO:0003924,GO:0007264
OG0004766	GO:0006508,GO:0004252
OG0005493	GO:0004623,GO:0006644,GO:0050482
OG0005644	GO:0120013,GO:1902387,GO:1902388,GO:0005737,GO:0120009,GO:0005829,GO:0016020,GO:0035627
OG0004924	GO:0016491,GO:0004090
OG0007149	GO:0003677,GO:0005634,GO:0005667,GO:0006357
OG0004852	GO:0005198,GO:0007155,GO:0015629,GO:0051015,GO:0003779
OG0006292	GO:0005634,GO:0010468,GO:0008270
OG0005716	GO:0006508,GO:0004252
OG0007163	GO:0006355,GO:0008270,GO:0043565,GO:0003700
OG0004694	GO:0003676
OG0006601	GO:0005524,GO:0006468,GO:0004672,GO:0004674
OG0007307	GO:0004930,GO:0007186,GO:0016020,GO:0004983,GO:0005886
OG0005723	GO:0006508,GO:0004222,GO:0008237,GO:0008270
OG0006429	GO:0005615,GO:0032504
OG0007091	GO:0005515
OG0007242	GO:0015937,GO:0004594,GO:0005524,GO:0005634,GO:0005829
OG0005580	GO:0005634,GO:0006355,GO:0003677,GO:0005524,GO:0000978,GO:0000981,GO:0003700
OG0005731	GO:0031901,GO:0046872
OG0007243	GO:0000398,GO:0046540
OG0006509	GO:0005730,GO:0005737,GO:0006364,GO:0030515,GO:0030688
OG0007092	GO:0005634,GO:0006355,GO:0050660,GO:0005515,GO:0016491,GO:0003682,GO:0006338,GO:0008134
OG0003968	GO:0005515,GO:0005783,GO:0036503,GO:0043130
OG0003896	GO:0032007,GO:0010508,GO:0034198,GO:0038202,GO:1904262,GO:1990130
OG0005810	GO:0005778,GO:0007031
OG0004918	GO:0016020,GO:0020037,GO:0043231
OG0003975	GO:0043539,GO:1902554,GO:0004672,GO:0005524,GO:0006468,GO:0006611,GO:0032147
OG0004695	GO:0005737
OG0006293	GO:0005509,GO:0000159,GO:0006470,GO:0019888
OG0007401	GO:0005515
OG0005494	GO:0008483,GO:0009058,GO:0030170
OG0006372	GO:0004672,GO:0006468,GO:0005524,GO:0004713
OG0004860	GO:0004089,GO:0005737,GO:0008270
OG0004767	GO:0008104,GO:0012505
OG0007171	GO:0042407
OG0004925	GO:0005200,GO:0005925,GO:0005178,GO:0003779,GO:0005737,GO:0005886,GO:0030036,GO:0098609,GO:0005856,GO:0007155,GO:0051015,GO:0001726
OG0006530	GO:0005737,GO:0010507,GO:0019903,GO:0046856
OG0007085	GO:0003682,GO:0006261
OG0005803	GO:0005840,GO:0006412,GO:0003723,GO:0003735
OG0006602	GO:0005524,GO:0004672,GO:0006468
OG0004853	GO:0005829,GO:0006450,GO:0030544,GO:0043022,GO:0051083
OG0005559	GO:0005634
OG0007164	GO:0006171,GO:0004016,GO:0005886,GO:0035556,GO:0009190,GO:0016849,GO:0007189,GO:0007193
OG0003889	GO:0030431,GO:0032222,GO:1903818
OG0006286	GO:0003700,GO:0006355,GO:0043565,GO:0000987,GO:0005634
OG0005487	GO:0016020,GO:0022857,GO:0055085,GO:0003333,GO:0015179
OG0007322	GO:0005634,GO:0005737,GO:0044183,GO:0051082,GO:0051087,GO:0061077
OG0005638	GO:0031526,GO:0022857,GO:0055085,GO:0016020
OG0004932	GO:0016715,GO:0003824,GO:0005576,GO:0004497,GO:0005507
OG0007157	GO:0003341,GO:0005929,GO:0005515
OG0004846	GO:0045121,GO:0061630,GO:0007166,GO:0001784,GO:0005509,GO:0005515,GO:0004842,GO:0005886,GO:0007165,GO:0007175,GO:0017124,GO:0023051,GO:0030971
OG0004688	GO:0051536,GO:0003824,GO:0046872,GO:0051539,GO:0006777,GO:0061798,GO:0061799
OG0006279	GO:0005654,GO:0045892,GO:0045893,GO:0003676,GO:0008270
OG0005724	GO:0012505,GO:0036503,GO:0036513,GO:0043161,GO:0061630
OG0005645	GO:0005737,GO:0006886,GO:0006888,GO:0006891,GO:0030126,GO:0005198,GO:0016192,GO:0030117
OG0007308	GO:0005975,GO:0006098,GO:0017057
OG0006358	GO:0005634,GO:0006334
OG0007250	GO:0004775,GO:0005739,GO:0006099,GO:0006104,GO:0042709,GO:0005524,GO:0003824,GO:0046872
OG0006444	GO:0005524,GO:0006468,GO:0004672,GO:0004712,GO:0046777,GO:0004674,GO:0018105,GO:0018107
OG0005732	GO:0005856
OG0003969	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0009790,GO:0009880,GO:0048619
OG0005718	GO:0005783,GO:0008201,GO:0050750,GO:0012505,GO:0048019,GO:0048259
OG0006359	GO:0005615
OG0007402	GO:0016787,GO:0005509,GO:0005515
OG0004854	GO:0051920,GO:0016209,GO:0016491,GO:0005783,GO:0005829,GO:0006979,GO:0008379,GO:0033554,GO:0042744,GO:0045454
OG0006438	GO:0003333,GO:0015179,GO:0016020,GO:0022857,GO:0055085
OG0004847	GO:0005515,GO:0005576,GO:0007275,GO:0030154
OG0006517	GO:0000154,GO:0000179,GO:0005730,GO:0031167,GO:0006364
OG0007323	GO:0016757,GO:0005975,GO:0005794,GO:0006688,GO:0008378,GO:0033207,GO:0033842,GO:0070085
OG0005567	GO:0016020,GO:0038023
OG0003983	GO:0048211,GO:0061025,GO:0000139,GO:0005737,GO:0006886,GO:0048280,GO:0016192,GO:0005783,GO:0005795,GO:0006888,GO:0012507,GO:0045056,GO:0048193
OG0005725	GO:0003677,GO:0000981,GO:0006355,GO:0000977,GO:0005634,GO:0006357,GO:0048598
OG0007244	GO:0003747,GO:0006415
OG0005804	GO:0004534,GO:0005634,GO:0006139,GO:0000956,GO:0003723,GO:0003676,GO:0004527
OG0004782	GO:0015031,GO:0036211,GO:0000813,GO:0008333,GO:0043130
OG0007158	GO:0005524,GO:0016887
OG0006366	GO:0035556,GO:0009190,GO:0016849,GO:0004016,GO:0005886,GO:0007189,GO:0006171
OG0004933	GO:0003950
OG0006445	GO:0005515,GO:0005096,GO:0031267,GO:0043087
OG0007309	GO:0001676,GO:0004467,GO:0005324,GO:0005789,GO:0005886,GO:0015245,GO:0044539
OG0004919	GO:0008146,GO:0016020
OG0006380	GO:0070985,GO:0004672,GO:0006468,GO:0005524,GO:0005675,GO:0008353,GO:0004674,GO:0004693,GO:0005634,GO:0005737,GO:0045944,GO:0070816
OG0006452	GO:0005839,GO:0051603,GO:0006511,GO:0019773
OG0005495	GO:0003723,GO:0036396,GO:0080009
OG0007251	GO:0005515,GO:0003712,GO:0005634,GO:0070063
OG0004926	GO:0005886,GO:0009966,GO:0010314
OG0005646	GO:0005739,GO:0019216
OG0003990	GO:0004672,GO:0005524,GO:0006468
OG0006524	GO:0032446,GO:0008641,GO:0036211,GO:0005737,GO:0016925,GO:0019948,GO:0031510
OG0004689	GO:0036038,GO:0060271
OG0007086	GO:0005769,GO:0005813,GO:0030496,GO:0032465,GO:0036064,GO:0045724,GO:0055037,GO:1903566
OG0007093	GO:0046856,GO:0048488,GO:0016791,GO:0003676,GO:0004439
OG0006373	GO:0006666,GO:0030148,GO:0047560,GO:0005789,GO:0016491
OG0007330	GO:0005515,GO:0005886,GO:0046854,GO:0072659
OG0007237	GO:0006811,GO:0016020,GO:0022857,GO:0015379,GO:0006884,GO:0007268,GO:0015377,GO:0055085,GO:0055064,GO:0005886,GO:0055075,GO:1902476,GO:1990573
OG0003976	GO:0005783,GO:0006614,GO:0016020
OG0004940	GO:0030431,GO:0032222,GO:1903818
OG0006531	GO:0005634
OG0007079	GO:0003723,GO:0003676
OG0004696	GO:0005783,GO:0016020
OG0005653	GO:0031297,GO:0048188
OG0006367	GO:0005634,GO:0005737,GO:0042051,GO:0042826,GO:0005515
OG0006611	GO:0005858,GO:0007018,GO:0030286,GO:0045505,GO:0051959,GO:0005524,GO:0008569
OG0006295	GO:0008270,GO:0005886,GO:0045202,GO:0099536
OG0005805	GO:0005515,GO:0034975,GO:0072546
OG0004790	GO:0004672,GO:0006468,GO:0005829,GO:0005524
OG0004855	GO:0005771,GO:0032511
OG0007180	GO:0016020,GO:0045271,GO:0005739,GO:0032981
OG0007410	GO:0000978,GO:0000981,GO:0006355
OG0006374	GO:0000122,GO:0005634,GO:0006346,GO:0008327,GO:0003677
OG0004776	GO:0005515,GO:0016567
OG0005654	GO:0002949,GO:0005739
OG0004941	GO:0005515
OG0006525	GO:0000026,GO:0000030,GO:0005789,GO:0006506,GO:0016757
OG0003984	GO:0004521,GO:0005634,GO:0016180
OG0006288	GO:0005319,GO:0006869
OG0004862	GO:0051082,GO:0031072,GO:0005739,GO:0007005,GO:0043066,GO:0005524,GO:0006457,GO:0009408
OG0004769	GO:0016491,GO:0006537,GO:0015930,GO:0016638,GO:0016639,GO:0051536,GO:0005506,GO:0010181,GO:0016040,GO:0050660
OG0005582	GO:0005576,GO:0017040,GO:0042759,GO:0046512,GO:0046514
OG0007094	GO:0005515,GO:0005198,GO:0006888,GO:0007029,GO:0030127,GO:0070971,GO:0090110
OG0005496	GO:0005737,GO:0016020,GO:0043161,GO:0043231,GO:0061630,GO:0070936
OG0007238	GO:0008083,GO:0005125,GO:0005576,GO:0005615
OG0005812	GO:0004672,GO:0005524,GO:0006468,GO:0000165
OG0005733	GO:0005524,GO:0016887,GO:0016020,GO:0140359
OG0007173	GO:0016020
OG0004783	GO:0000387,GO:0000245,GO:0005681,GO:0005634,GO:0032797
OG0006604	GO:0005515,GO:0046907,GO:0006913,GO:0005096,GO:0005643,GO:0005737
OG0005726	GO:0003677,GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0030154,GO:0006355
OG0005740	GO:0005737,GO:0031252,GO:0044295,GO:0048812,GO:2001224
OG0005647	GO:0006400,GO:0036265,GO:0043527,GO:0005515,GO:0005634,GO:0005829
OG0005568	GO:0004567,GO:0006516
OG0003977	GO:0005634,GO:0006355,GO:0003700
OG0006381	GO:0005886,GO:0007156,GO:0008046,GO:0030424,GO:0043025,GO:0050808,GO:0005515
OG0007159	GO:0000785,GO:0005634,GO:0007064,GO:0061733
OG0004934	GO:0046872,GO:0000209,GO:0005634,GO:0006974,GO:0061630,GO:0005524
OG0007403	GO:0005085,GO:0032012,GO:0030036
OG0005719	GO:0005515,GO:0031398
OG0006446	GO:0010972
OG0007324	GO:0048487,GO:0070830,GO:0000226,GO:0005096,GO:0006457,GO:0007021,GO:0007023,GO:0016328,GO:0034333
OG0007317	GO:0003924,GO:0005525
OG0003991	GO:0005737,GO:0016757,GO:0070085
OG0007331	GO:0000049
OG0004927	GO:1905515,GO:0005515,GO:0005113,GO:0005119,GO:0005813,GO:0005815,GO:0005930,GO:0034464,GO:0061512
OG0007245	GO:0000815,GO:0005771,GO:0006900,GO:0007034,GO:0009898,GO:0032511
OG0006453	GO:0006915,GO:0005737
OG0007088	GO:0005215,GO:0005524,GO:0016020,GO:0016887,GO:0000166,GO:0005388,GO:0006816
OG0004856	GO:0005515,GO:0005634,GO:0006334,GO:0006335,GO:0033186
OG0006612	GO:0005179,GO:0005576
OG0007167	GO:0003735,GO:0005762,GO:0003723,GO:0005840,GO:0006412
OG0006368	GO:0016020,GO:0022857,GO:0055085
OG0006519	GO:0005730,GO:0019843
OG0006296	GO:0005868,GO:0007018
OG0005497	GO:0016765,GO:0005789,GO:0006486,GO:0019408,GO:0045547,GO:1904423
OG0005806	GO:0008233,GO:0003923,GO:0016255,GO:0042765,GO:0006508
OG0003978	GO:0003723,GO:0005515,GO:0005829,GO:0006446,GO:0008494
OG0004698	GO:1990072
OG0004784	GO:0008168,GO:0032259,GO:0004483,GO:0005634,GO:0005737,GO:0006370,GO:0097309,GO:0097310
OG0007239	GO:0004462,GO:0046872
OG0006447	GO:0005096,GO:0051056,GO:0005515,GO:0005737
OG0006533	GO:0005634
OG0006382	GO:0140326,GO:0005215,GO:0005524,GO:0016020,GO:0016887,GO:0000166,GO:0000287,GO:0015914,GO:0005802,GO:0005886,GO:0007030,GO:0045332
OG0005569	GO:0005515
OG0005576	GO:0005515,GO:0005737,GO:0031463,GO:0043161,GO:0097602,GO:0051260
OG0004935	GO:0006355,GO:0005515
OG0003899	GO:0046872,GO:0003723,GO:0017150,GO:0008033,GO:0050660
OG0004777	GO:0005634,GO:0005689
OG0007181	GO:0006468,GO:0005524,GO:0004672,GO:0004674
OG0004870	GO:0005737,GO:0016757,GO:0070085
OG0004863	GO:1901255,GO:0003684,GO:0006289,GO:0000110,GO:0000715,GO:0006284,GO:0070914
OG0003985	GO:0005739,GO:0005525,GO:0000287,GO:0003924
OG0005813	GO:0016746,GO:0004102,GO:0005737,GO:0007274,GO:0008292,GO:0043005
OG0007404	GO:0005515
OG0005583	GO:0005737
OG0006526	GO:0032039,GO:0016180
OG0007095	GO:0042981,GO:0001836,GO:0005741,GO:0006919,GO:0008630,GO:0051400,GO:0097192
OG0006605	GO:0006508,GO:0004222,GO:0005886,GO:0016485,GO:0008237
OG0007246	GO:0046872,GO:0004222,GO:0005739,GO:0005829,GO:0043171,GO:0051603,GO:0006508
OG0007318	GO:0007165,GO:0001664,GO:0002031,GO:0005737
OG0007253	GO:0004758,GO:0005783,GO:0046512,GO:0046513,GO:0009058,GO:0030170
OG0006375	GO:0001401,GO:0005737,GO:0007005
OG0006461	GO:0031417,GO:0003723
OG0005820	GO:0005096,GO:0031267,GO:0043087
OG0003992	GO:0004725,GO:0006470,GO:0005515,GO:0016311
OG0004942	GO:0016459,GO:0003774,GO:0005524,GO:0051015,GO:0005515,GO:0000146,GO:0005737,GO:0007015,GO:0015629,GO:0016020
OG0004791	GO:0005515,GO:0005814,GO:0019894,GO:0036064,GO:0042073,GO:0097546,GO:0097730,GO:1905515
OG0005728	GO:0005634,GO:0006357,GO:0048513,GO:0003677,GO:0000981,GO:0006355,GO:0000978,GO:0003700
OG0006376	GO:0016192
OG0004950	GO:0000956,GO:0005634,GO:0005829,GO:0034353,GO:0110155
OG0004929	GO:0006355,GO:0046983,GO:0003677
OG0005670	GO:0004674,GO:0005634,GO:0006468,GO:0004672,GO:0005524
OG0006613	GO:0005515,GO:0005085,GO:0090630
OG0005584	GO:0005523,GO:0051694,GO:0005856,GO:0007015,GO:0030016,GO:0030239
OG0006390	GO:0007165
OG0005577	GO:0035556,GO:0007165,GO:0005085,GO:0005096,GO:0016020,GO:0043547
OG0005900	GO:0003824,GO:0005739,GO:0008444,GO:0032049
OG0007096	GO:0046872,GO:0003723,GO:0005654,GO:0005737,GO:0043484
OG0007319	GO:0000413,GO:0003755,GO:0000209,GO:0061630,GO:0071013,GO:0006457,GO:0004842,GO:0016567
OG0007247	GO:0005515
OG0005742	GO:0016491,GO:0010181,GO:0003958,GO:0005829,GO:0050660
OG0005735	GO:0004725,GO:0006470,GO:0005515,GO:0016311
OG0003979	GO:0006508,GO:0008236,GO:0005886,GO:0008239
OG0005821	GO:0003755,GO:0005515,GO:0005634,GO:0005829
OG0005649	GO:0016301,GO:0001727,GO:0001729,GO:0006665,GO:0006672,GO:0016310
OG0006534	GO:0016020,GO:0050909,GO:0007635,GO:0008049,GO:0030424,GO:0030425,GO:0043025
OG0005807	GO:0005829,GO:0031175
OG0004778	GO:0004527,GO:0005634,GO:0003676
OG0004792	GO:0008010,GO:0062129
OG0006606	GO:0005515,GO:0005847,GO:0006378,GO:0031124
OG0006541	GO:0003682,GO:0005515,GO:0006338,GO:0006368,GO:0016514,GO:0016586
OG0006455	GO:0005515,GO:0030992,GO:0035720,GO:0035735,GO:0036064,GO:0097546,GO:0120170
OG0005591	GO:0005524,GO:0006468,GO:0004672,GO:0004674
OG0003986	GO:0005262,GO:0005886,GO:0006874,GO:0008273,GO:0070588,GO:0016020,GO:0055085
OG0006369	GO:0043022,GO:1990904,GO:0003924,GO:0005525,GO:0005829,GO:0042256
OG0006620	GO:0005634,GO:0006979
OG0006448	GO:0004379,GO:0005737,GO:0006499,GO:0018008
OG0007254	GO:0005515,GO:0000127,GO:0006383
OG0006462	GO:0008202,GO:0016491,GO:0043231
OG0005814	GO:0015871,GO:0016020,GO:0022857,GO:0055085,GO:0005307,GO:0005886,GO:0008292
OG0003993	GO:0005515
OG0007175	GO:0005515
OG0004943	GO:0006896,GO:0030123,GO:0006886,GO:0016192,GO:0030117,GO:0015031
OG0007168	GO:0005515,GO:0005814,GO:0036064,GO:0060271
OG0007405	GO:0005515,GO:0043531
OG0005656	GO:0004830,GO:0005524,GO:0006436,GO:0000166,GO:0004812,GO:0006418,GO:0005737
OG0006383	GO:0005525,GO:0051301
OG0007261	GO:0006357,GO:0000439,GO:0006289,GO:0006351,GO:0006281,GO:0008270,GO:0005675
OG0004936	GO:0005121,GO:0005576,GO:0008083,GO:0021556,GO:0045087,GO:0009055,GO:0020037
OG0004864	GO:0016020,GO:0016746,GO:0030258
OG0007333	GO:0005085,GO:0005737,GO:0035556
OG0007169	GO:0004642,GO:0006189,GO:0005737,GO:0006164
OG0003987	GO:0005634,GO:0006355,GO:0043565,GO:0046982,GO:0000978,GO:0000981,GO:0001228,GO:0006357,GO:0016602
OG0005592	GO:0008010,GO:0062129
OG0005729	GO:0045823,GO:0071858
OG0007248	GO:0005634,GO:0006355,GO:0006357,GO:0003677,GO:0003700,GO:0000978,GO:0000981
OG0004944	GO:0003723,GO:0004540,GO:0000175,GO:0000932,GO:0006402,GO:0010587
OG0006377	GO:0033588,GO:0000049,GO:0002098,GO:0002926,GO:0005829
OG0006456	GO:0005515,GO:0006886,GO:0016192,GO:0005768,GO:0006904,GO:0007032,GO:0007033,GO:0030674,GO:0030897,GO:0048284,GO:0046872
OG0005743	GO:0006406,GO:0005515,GO:0000445
OG0007097	GO:0030991,GO:0035721,GO:0060271,GO:0061512,GO:0097730,GO:1905515,GO:0005515
OG0003994	GO:0005654,GO:0005739,GO:0045296
OG0006528	GO:0007186,GO:0016020,GO:0001607,GO:0004930,GO:0005886,GO:0007218,GO:0008188
OG0005499	GO:0000978,GO:0000981,GO:0005634,GO:0006357
OG0006542	GO:0003884,GO:0046416,GO:0071949,GO:0005737,GO:0019478
OG0007413	GO:0004169,GO:0005783,GO:0035269,GO:0000030,GO:0006493,GO:0016020
OG0006463	GO:0035556,GO:0005515,GO:0005109,GO:0005829,GO:0016055,GO:0060070
OG0007420	GO:0005515,GO:0019005,GO:1990756
OG0007176	GO:0005515,GO:0048188
OG0006449	GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0022625
OG0006621	GO:0005515
OG0006607	GO:0005634,GO:0016973
OG0004786	GO:0042060
OG0007262	GO:0006325,GO:0031507
OG0004872	GO:0008376,GO:0030206,GO:0047238,GO:0032580
OG0005750	GO:0036211,GO:0000226,GO:0015631,GO:0018095,GO:0036064,GO:0070740
OG0007406	GO:0000026,GO:0000030,GO:0005789,GO:0006506,GO:0016757
OG0005822	GO:0003723,GO:0003729,GO:0005730,GO:0006417
OG0004937	GO:0004672,GO:0006468,GO:0005524,GO:0004714,GO:0005886,GO:0007169,GO:0007275,GO:0033674,GO:0043235,GO:0004713
OG0004865	GO:0000793,GO:0000796,GO:0005737,GO:0007076
OG0005671	GO:0012505,GO:0036503,GO:0043161,GO:0061630
OG0006535	GO:0003730,GO:0005739,GO:0035368,GO:0043021,GO:1990904
OG0006391	GO:0002161,GO:0005737,GO:0051499,GO:0006399,GO:0051500
OG0004793	GO:0005515,GO:0005509,GO:0005518,GO:0005615,GO:0048856,GO:0050840
OG0007255	GO:0005978,GO:0005975,GO:0003844,GO:0004553,GO:0003824,GO:0043169,GO:0005737
OG0005585	GO:0006665,GO:0005764,GO:0006629
OG0006384	GO:0004725,GO:0006470,GO:0016311
OG0004951	GO:0008270,GO:0005789,GO:0036503
OG0005578	GO:0006396,GO:0003729,GO:0005634,GO:0031123,GO:0031124,GO:0005515
OG0007334	GO:0003824,GO:0016811,GO:0006139,GO:0047710
OG0007190	GO:0005524,GO:0006139,GO:0019205
OG0005657	GO:0071013
OG0004858	GO:0016020,GO:0004930,GO:0007186,GO:0007601
OG0005672	GO:0005960,GO:0006546,GO:0016594,GO:0019464,GO:0030170,GO:0004375,GO:0006544,GO:0005739
OG0005809	GO:0006520,GO:0016491,GO:0016639,GO:0004352,GO:0005739,GO:0006538
OG0005744	GO:0003697,GO:0006312,GO:0007131,GO:0000150,GO:0008094,GO:0000724,GO:0042148,GO:0003690,GO:0070192,GO:0003677,GO:0005524,GO:1990426,GO:0006259,GO:0000166,GO:0016887,GO:0006281,GO:0140664,GO:0000730,GO:0000794
OG0004945	GO:0004693,GO:0005634,GO:0005737,GO:0006468,GO:0004672,GO:0007165,GO:0005524,GO:0010033,GO:0010389,GO:0010468,GO:0030332,GO:0000082,GO:0000307,GO:0004674
OG0006536	GO:0020037,GO:0042626,GO:0055085,GO:0016020,GO:0005524,GO:0016887,GO:0140359,GO:0005774,GO:0015439,GO:0015886
OG0005830	GO:0016758,GO:0005789,GO:0006487,GO:0006490,GO:0042283
OG0003988	GO:0070006,GO:0006508,GO:0004177,GO:0005737,GO:0008235,GO:0035551
OG0007249	GO:0005739,GO:0016836
OG0006392	GO:0005634
OG0005658	GO:0005524,GO:0006139,GO:0019136,GO:0005737,GO:0005739
OG0005665	GO:0004198,GO:0006508,GO:0005737
OG0005816	GO:0000724,GO:0031297,GO:0043596
OG0004794	GO:0003676,GO:0005515
OG0004859	GO:0005576
OG0006378	GO:0004725,GO:0006470,GO:0016311
OG0007177	GO:0046856,GO:0016791,GO:0007165,GO:0004439,GO:0016020
OG0003995	GO:0070736,GO:0036211,GO:0005524,GO:0046872,GO:0003341,GO:0005930,GO:0015630,GO:0018094,GO:0060271
OG0006457	GO:0005509,GO:0005737
OG0007342	GO:0008380,GO:0035145,GO:0005634,GO:0071013
OG0004873	GO:0016020,GO:0016192
OG0004787	GO:0017101,GO:1903632
OG0004938	GO:0003723,GO:0003676,GO:0003729
OG0005579	GO:0008168,GO:0005634
OG0007335	GO:0004983,GO:0007186,GO:0016020,GO:0043005,GO:0004930,GO:0005886,GO:0008188,GO:0042923
OG0004880	GO:0005783
OG0007191	GO:0003677,GO:0000981,GO:0006355,GO:0000978,GO:0005634,GO:0006357,GO:0030154
OG0006550	GO:0003676,GO:0046872,GO:0000122,GO:0000978,GO:0001227,GO:0005634
OG0005823	GO:0005739,GO:0006428,GO:0032543,GO:0004822,GO:0002161,GO:0005524,GO:0006418,GO:0000166,GO:0004812,GO:0000049
OG0007328	GO:0008061,GO:0005576,GO:0005634,GO:0010468
OG0006608	GO:0005515
OG0007256	GO:0006633,GO:0000035,GO:0000036,GO:0005739,GO:0005747
OG0007270	GO:0007186,GO:0019236
OG0005737	GO:0061631
OG0006529	GO:0005515,GO:0000413,GO:0003755,GO:0005737,GO:0005739,GO:0006457,GO:0016018,GO:0043231
OG0005593	GO:0008010,GO:0062129
OG0006385	GO:0035091,GO:0005515,GO:0007165,GO:0032266,GO:0005769,GO:0006886,GO:0032456
OG0004939	GO:0005947,GO:0007584,GO:0009083
OG0005824	GO:0000785,GO:0000793,GO:0000796,GO:0003682,GO:0007076
OG0005594	GO:0005515,GO:0003723,GO:0000184,GO:0005737,GO:0035145
OG0005673	GO:0005783
OG0007271	GO:0019230,GO:0042330,GO:0050954,GO:0071683
OG0003996	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005737
OG0005666	GO:0140673,GO:0006139,GO:0003676,GO:0003677,GO:0006368,GO:0008023,GO:0031491,GO:0034728,GO:0042393
OG0004881	GO:0071595,GO:0005737
OG0006465	GO:0016538
OG0004953	GO:0005739,GO:0045454,GO:0015035
OG0005817	GO:0005739,GO:0006412
OG0007192	GO:0005484,GO:0006888,GO:0006890
OG0004946	GO:0004252,GO:0006465,GO:0008236,GO:0042720,GO:0004175,GO:0006627,GO:0006508,GO:0016020
OG0007185	GO:0000978,GO:0000981,GO:0006357
OG0006616	GO:0016020,GO:0004930,GO:0007186,GO:0007268,GO:0030425,GO:0030594,GO:0051378,GO:0004993,GO:0005886,GO:0007187,GO:0007210
OG0004960	GO:0003924,GO:0005525
OG0003989	GO:0008073,GO:0005634,GO:0005737,GO:0045732
OG0005831	GO:0019005,GO:0031146
OG0006702	GO:0033178,GO:0046961,GO:1902600
OG0006379	GO:0005739,GO:0051724
OG0007257	GO:0008017,GO:0003777,GO:0005524,GO:0007018,GO:0005875,GO:0007052,GO:0051231
OG0006544	GO:0009922,GO:0016020,GO:0005789,GO:0019367,GO:0030148,GO:0034625,GO:0034626,GO:0042761
OG0006537	GO:0005801,GO:0006886,GO:0006891,GO:0007030,GO:0016020,GO:0017119
OG0006623	GO:0006784,GO:0016020,GO:0016653,GO:0005743
OG0007343	GO:0043015,GO:0055037,GO:0071203,GO:0005769,GO:0006887,GO:0032456,GO:0034314,GO:0042147,GO:0043014
OG0007329	GO:0008017,GO:0031122,GO:0036449,GO:0051011,GO:0005516,GO:0030507,GO:0031175,GO:0005515,GO:0007026
OG0007178	GO:0005783,GO:0005789,GO:0006886,GO:0006888,GO:0016020,GO:0070973
OG0006393	GO:0005634,GO:0006355,GO:0035064,GO:0045893
OG0006472	GO:0000977,GO:0000981,GO:0005634,GO:0006357
OG0004788	GO:0016491
OG0005738	GO:0004571,GO:0005509,GO:0016020,GO:0005975,GO:0005783,GO:1904382
OG0007336	GO:0005524,GO:0007018,GO:0030286,GO:0045505,GO:0051959,GO:0008569
OG0005680	GO:0005524,GO:0005778,GO:0006635,GO:0016020,GO:0007031,GO:0055085,GO:0015910,GO:0140359,GO:0042626,GO:0016887,GO:0042760,GO:0005324
OG0007099	GO:0000138,GO:0005797,GO:0016020
OG0004867	GO:0051415,GO:0090307,GO:0000931,GO:0033566,GO:0000930,GO:0005813,GO:0005819,GO:0031021
OG0007416	GO:0007018,GO:0030286,GO:0045505,GO:0051959,GO:0005524,GO:0008569
OG0006466	GO:0005096,GO:0031267,GO:0043087
OG0007502	GO:0004467,GO:0006631,GO:0005783,GO:0016020
OG0007430	GO:0006906,GO:0012505,GO:0031201,GO:0048278,GO:0005484,GO:0006886,GO:0016020,GO:0016192,GO:0000149
OG0004947	GO:0003676,GO:0006351,GO:0008270,GO:0003899,GO:0001056,GO:0005666,GO:0006386
OG0007265	GO:0003729,GO:0005685,GO:0006376
OG0004882	GO:0003677,GO:0005634,GO:0005829
OG0005911	GO:0005634
OG0007272	GO:0005524,GO:0006468,GO:0004674,GO:0005737,GO:0008349,GO:0035556,GO:0004672
OG0007344	GO:0005515,GO:0005737
OG0006538	GO:0005525,GO:0005737,GO:0043022
OG0006459	GO:0016787,GO:0002084,GO:0005737,GO:0008474,GO:0052689
OG0005746	GO:0016020
OG0005739	GO:0000977,GO:0000978,GO:0000981,GO:0005634,GO:0006357
OG0007351	GO:0005515,GO:0006888,GO:0006890,GO:0006891,GO:0030126,GO:0006886,GO:0005198,GO:0016192,GO:0030117
OG0005674	GO:0005524,GO:0016887,GO:0016020,GO:0140359
